#.t	inp_Ein005
#d	m/d
3.5	0.0
3.5104167	0.0
3.5208333	0.0
3.53125	0.0
3.5416667	0.0
3.5520833	0.0
3.5625	0.0
3.5729167	0.0
3.5833333	0.0
3.59375	0.0
3.6041667	0.0
3.6145833	0.0
3.625	0.0
3.6354167	0.0
3.6458333	0.0
3.65625	0.0
3.6666667	0.0
3.6770833	0.0
3.6875	0.0
3.6979167	0.0
3.7083333	0.0
3.71875	0.0
3.7291667	0.0
3.7395833	0.0
3.75	0.0
3.7604167	0.0
3.7708333	0.0
3.78125	0.0
3.7916667	0.0
3.8020833	0.0
3.8125	0.0
3.8229167	0.0
3.8333333	0.0
3.84375	0.0
3.8541667	0.0
3.8645833	0.0
3.875	0.0
3.8854167	0.0
3.8958333	0.0
3.90625	0.0
3.9166667	0.0
3.9270833	0.0
3.9375	0.0
3.9479167	0.0
3.9583333	0.0
3.96875	0.0
3.9791667	0.0
3.9895833	0.0
4.0	0.0
4.0104167	0.0
4.0208333	0.0
4.03125	0.0
4.0416667	0.0
4.0520833	0.0
4.0625	0.0
4.0729167	0.0
4.0833333	0.0
4.09375	0.0
4.1041667	0.0
4.1145833	0.0
4.125	0.0
4.1354167	0.0
4.1458333	0.0
4.15625	0.0
4.1666667	0.0
4.1770833	0.0
4.1875	0.0
4.1979167	0.0
4.2083333	0.0
4.21875	0.0
4.2291667	0.0
4.2395833	0.0
4.25	0.0
4.2604167	0.0
4.2708333	0.0
4.28125	0.0
4.2916667	0.0
4.3020833	0.0
4.3125	0.0
4.3229167	0.0
4.3333333	0.0
4.34375	0.0
4.3541667	0.0
4.3645833	0.0
4.375	0.0
4.3854167	0.0
4.3958333	0.0
4.40625	0.0
4.4166667	0.0
4.4270833	0.0
4.4375	0.0
4.4479167	0.0
4.4583333	0.0
4.46875	0.0
4.4791667	0.0
4.4895833	0.0
4.5	0.0
4.5104167	0.0
4.5208333	0.0
4.53125	0.0
4.5416667	0.0
4.5520833	0.0
4.5625	0.0
4.5729167	0.0
4.5833333	0.0
4.59375	0.0
4.6041667	0.0
4.6145833	0.0
4.625	0.0
4.6354167	0.0
4.6458333	0.0
4.65625	0.0
4.6666667	0.0
4.6770833	0.0
4.6875	0.0
4.6979167	0.0
4.7083333	0.0
4.71875	0.0
4.7291667	0.0
4.7395833	0.0
4.75	0.0
4.7604167	0.0
4.7708333	0.0
4.78125	0.0
4.7916667	0.0
4.8020833	0.0
4.8125	0.0
4.8229167	0.0
4.8333333	0.0
4.84375	0.0
4.8541667	0.0
4.8645833	0.0
4.875	0.0
4.8854167	0.0
4.8958333	0.0
4.90625	0.0
4.9166667	0.0
4.9270833	0.0
4.9375	0.0
4.9479167	0.0
4.9583333	0.0
4.96875	0.0
4.9791667	0.0
4.9895833	0.0
5.0	0.0
5.0104167	0.0
5.0208333	0.0
5.03125	0.0
5.0416667	0.0
5.0520833	0.0
5.0625	0.0
5.0729167	0.0
5.0833333	0.0
5.09375	0.0
5.1041667	0.0
5.1145833	0.0
5.125	0.0
5.1354167	0.0
5.1458333	0.0
5.15625	0.0
5.1666667	0.0
5.1770833	0.0
5.1875	0.0
5.1979167	0.0
5.2083333	0.0
5.21875	0.0
5.2291667	0.0
5.2395833	0.0
5.25	0.0
5.2604167	0.0
5.2708333	0.0
5.28125	0.0
5.2916667	0.0
5.3020833	0.0
5.3125	0.0
5.3229167	0.0
5.3333333	0.0
5.34375	0.0
5.3541667	0.0
5.3645833	0.0
5.375	0.0
5.3854167	0.0
5.3958333	0.0
5.40625	0.0
5.4166667	0.0
5.4270833	0.0
5.4375	0.0
5.4479167	0.0
5.4583333	0.0
5.46875	0.0
5.4791667	0.0
5.4895833	0.0
5.5	0.0
5.5104167	0.0
5.5208333	0.0
5.53125	0.0
5.5416667	0.0
5.5520833	0.0
5.5625	0.0
5.5729167	0.0
5.5833333	0.0
5.59375	0.0
5.6041667	0.0
5.6145833	0.0
5.625	0.0
5.6354167	0.0
5.6458333	0.0
5.65625	0.0
5.6666667	0.0
5.6770833	0.0
5.6875	0.0
5.6979167	0.0
5.7083333	0.0
5.71875	0.0
5.7291667	0.0
5.7395833	0.0
5.75	0.0
5.7604167	0.0
5.7708333	0.0
5.78125	0.0
5.7916667	0.0
5.8020833	0.0
5.8125	0.0
5.8229167	0.0
5.8333333	0.0
5.84375	0.0
5.8541667	0.0
5.8645833	0.0
5.875	0.0
5.8854167	0.0
5.8958333	0.0
5.90625	0.0
5.9166667	0.0
5.9270833	0.0
5.9375	0.0
5.9479167	0.0
5.9583333	0.0
5.96875	0.0
5.9791667	0.0
5.9895833	0.0
6.0	0.0
6.0104167	0.0
6.0208333	0.0
6.03125	0.0
6.0416667	0.0
6.0520833	0.0
6.0625	0.0
6.0729167	0.0
6.0833333	0.0
6.09375	0.0
6.1041667	0.0
6.1145833	0.0
6.125	0.0
6.1354167	0.0
6.1458333	0.0
6.15625	0.0
6.1666667	0.0
6.1770833	0.0
6.1875	0.0
6.1979167	0.0
6.2083333	0.0
6.21875	0.0
6.2291667	0.0
6.2395833	0.0
6.25	0.0
6.2604167	0.0
6.2708333	0.0
6.28125	0.0
6.2916667	0.0
6.3020833	0.0
6.3125	0.0
6.3229167	0.0
6.3333333	0.0
6.34375	0.0
6.3541667	0.0
6.3645833	0.0
6.375	0.0
6.3854167	0.0
6.3958333	0.0
6.40625	0.0
6.4166667	0.0
6.4270833	0.0
6.4375	0.0
6.4479167	0.0
6.4583333	0.0
6.46875	0.0
6.4791667	0.0
6.4895833	0.0
6.5	0.0
6.5104167	0.0
6.5208333	0.0
6.53125	0.0
6.5416667	0.0
6.5520833	0.0
6.5625	0.0
6.5729167	0.0
6.5833333	0.0
6.59375	0.0
6.6041667	0.0
6.6145833	0.0
6.625	0.0
6.6354167	0.0
6.6458333	0.0
6.65625	0.0
6.6666667	0.0
6.6770833	0.0
6.6875	0.0
6.6979167	0.0
6.7083333	0.0
6.71875	0.0
6.7291667	0.0
6.7395833	0.0
6.75	0.0
6.7604167	0.0
6.7708333	0.0
6.78125	0.0
6.7916667	0.0
6.8020833	0.0
6.8125	0.0
6.8229167	0.0
6.8333333	0.0
6.84375	0.0
6.8541667	0.0
6.8645833	0.0
6.875	0.0
6.8854167	0.0
6.8958333	0.0
6.90625	0.0
6.9166667	0.0
6.9270833	0.0
6.9375	0.0
6.9479167	0.0
6.9583333	0.0
6.96875	0.0
6.9791667	0.0
6.9895833	0.0
7.0	0.0
7.0104167	0.0
7.0208333	0.0
7.03125	0.0
7.0416667	0.0
7.0520833	0.0
7.0625	0.0
7.0729167	0.0
7.0833333	0.0
7.09375	0.0
7.1041667	0.0
7.1145833	0.0
7.125	0.0
7.1354167	0.0
7.1458333	0.0
7.15625	0.0
7.1666667	0.0
7.1770833	0.0
7.1875	0.0
7.1979167	0.0
7.2083333	0.0
7.21875	0.0
7.2291667	0.0
7.2395833	0.0
7.25	0.0
7.2604167	0.0
7.2708333	0.0
7.28125	0.0
7.2916667	0.0
7.3020833	0.0
7.3125	0.0
7.3229167	0.0
7.3333333	0.0
7.34375	0.0
7.3541667	0.0
7.3645833	0.0
7.375	0.0
7.3854167	0.0
7.3958333	0.0
7.40625	0.0
7.4166667	0.0
7.4270833	0.0
7.4375	0.0
7.4479167	0.0
7.4583333	0.0
7.46875	0.0
7.4791667	0.0
7.4895833	0.0
7.5	0.0
7.5104167	0.0
7.5208333	0.0
7.53125	0.0
7.5416667	0.0
7.5520833	0.0
7.5625	0.0
7.5729167	0.0
7.5833333	0.0
7.59375	0.0
7.6041667	0.0
7.6145833	0.0
7.625	0.0
7.6354167	0.0
7.6458333	0.0
7.65625	0.0
7.6666667	0.0
7.6770833	0.0
7.6875	0.0
7.6979167	0.0
7.7083333	0.0
7.71875	0.0
7.7291667	0.0
7.7395833	0.0
7.75	0.0
7.7604167	0.0
7.7708333	0.0
7.78125	0.0
7.7916667	0.0
7.8020833	0.0
7.8125	0.0
7.8229167	0.0
7.8333333	0.0
7.84375	0.0
7.8541667	0.0
7.8645833	0.0
7.875	0.0
7.8854167	0.0
7.8958333	0.0
7.90625	0.0
7.9166667	0.0
7.9270833	0.0
7.9375	0.0
7.9479167	0.0
7.9583333	0.0
7.96875	0.0
7.9791667	0.0
7.9895833	0.0
8.0	0.0
8.0104167	0.0
8.0208333	0.0
8.03125	0.0
8.0416667	0.0
8.0520833	0.0
8.0625	0.0
8.0729167	0.0
8.0833333	0.0
8.09375	0.0
8.1041667	0.0
8.1145833	0.0
8.125	0.0
8.1354167	0.0
8.1458333	0.0
8.15625	0.0
8.1666667	0.0
8.1770833	0.0
8.1875	0.0
8.1979167	0.0
8.2083333	0.0
8.21875	0.0
8.2291667	0.0
8.2395833	0.0
8.25	0.0
8.2604167	0.0
8.2708333	0.0
8.28125	0.0
8.2916667	0.0
8.3020833	0.0
8.3125	0.0
8.3229167	0.0
8.3333333	0.0
8.34375	0.0
8.3541667	0.0
8.3645833	0.0
8.375	0.0
8.3854167	0.0
8.3958333	0.0
8.40625	0.0
8.4166667	0.0
8.4270833	0.0
8.4375	0.0
8.4479167	0.0
8.4583333	0.0
8.46875	0.0
8.4791667	0.0
8.4895833	0.0
8.5	0.0
8.5104167	0.0
8.5208333	0.0
8.53125	0.0
8.5416667	0.0
8.5520833	0.0
8.5625	0.0
8.5729167	0.0
8.5833333	0.0
8.59375	0.0
8.6041667	0.0
8.6145833	0.0
8.625	0.0
8.6354167	0.0
8.6458333	0.0
8.65625	0.0
8.6666667	0.0
8.6770833	0.0
8.6875	0.0
8.6979167	0.0
8.7083333	0.0
8.71875	0.0
8.7291667	0.0
8.7395833	0.0
8.75	0.0
8.7604167	0.0
8.7708333	0.0
8.78125	0.0
8.7916667	0.0
8.8020833	0.0
8.8125	0.0
8.8229167	0.0
8.8333333	0.0
8.84375	0.0
8.8541667	0.0
8.8645833	0.0
8.875	0.0
8.8854167	0.0
8.8958333	0.0
8.90625	0.0
8.9166667	0.0
8.9270833	0.0
8.9375	0.0
8.9479167	0.0
8.9583333	0.0
8.96875	0.0
8.9791667	0.0
8.9895833	0.0
9.0	0.0
9.0104167	0.0
9.0208333	0.0
9.03125	0.0
9.0416667	0.0
9.0520833	0.0
9.0625	0.0
9.0729167	0.0
9.0833333	0.0
9.09375	0.0
9.1041667	0.0
9.1145833	0.0
9.125	0.0
9.1354167	0.0
9.1458333	0.0
9.15625	0.0
9.1666667	0.0
9.1770833	0.0
9.1875	0.0
9.1979167	0.0
9.2083333	0.0
9.21875	0.0
9.2291667	0.0
9.2395833	0.0
9.25	0.0
9.2604167	0.0
9.2708333	0.0
9.28125	0.0
9.2916667	0.0
9.3020833	0.0
9.3125	0.0
9.3229167	0.0
9.3333333	0.0
9.34375	0.0
9.3541667	0.0
9.3645833	0.0
9.375	0.0
9.3854167	0.0
9.3958333	0.0
9.40625	0.0
9.4166667	0.0
9.4270833	0.0
9.4375	0.0
9.4479167	0.0
9.4583333	0.0
9.46875	0.0
9.4791667	0.0
9.4895833	0.0
9.5	0.0
9.5104167	0.0
9.5208333	0.0
9.53125	0.0
9.5416667	0.0
9.5520833	0.0
9.5625	0.0
9.5729167	0.0
9.5833333	0.0
9.59375	0.0
9.6041667	0.0
9.6145833	0.0
9.625	0.0
9.6354167	0.0
9.6458333	0.0
9.65625	0.0
9.6666667	0.0
9.6770833	0.0
9.6875	0.0
9.6979167	0.0
9.7083333	0.0
9.71875	0.0
9.7291667	0.0
9.7395833	0.0
9.75	0.0
9.7604167	0.0
9.7708333	0.0
9.78125	0.0
9.7916667	0.0
9.8020833	0.0
9.8125	0.0
9.8229167	0.0
9.8333333	0.0
9.84375	0.0
9.8541667	0.0
9.8645833	0.0
9.875	0.0
9.8854167	0.0
9.8958333	0.0
9.90625	0.0
9.9166667	0.0
9.9270833	0.0
9.9375	0.0
9.9479167	0.0
9.9583333	0.0
9.96875	0.0
9.9791667	0.0
9.9895833	0.0
10.0	0.0
10.0104167	0.0
10.0208333	0.0
10.03125	0.0
10.0416667	0.0
10.0520833	0.0
10.0625	0.0
10.0729167	0.0
10.0833333	0.0
10.09375	0.0
10.1041667	0.0
10.1145833	0.0
10.125	0.0
10.1354167	0.0
10.1458333	0.0
10.15625	0.0
10.1666667	0.0
10.1770833	0.0
10.1875	0.0
10.1979167	0.0
10.2083333	0.0
10.21875	0.0
10.2291667	0.0
10.2395833	0.0
10.25	0.0
10.2604167	0.0
10.2708333	0.0
10.28125	0.0
10.2916667	0.0
10.3020833	0.0
10.3125	0.0
10.3229167	0.0
10.3333333	0.0
10.34375	0.0
10.3541667	0.0
10.3645833	0.0
10.375	0.0
10.3854167	0.0
10.3958333	0.0
10.40625	0.0
10.4166667	0.0
10.4270833	0.0
10.4375	0.0
10.4479167	0.0
10.4583333	0.0
10.46875	0.0
10.4791667	0.0
10.4895833	0.0
10.5	0.0
10.5104167	0.0
10.5208333	0.0
10.53125	0.0
10.5416667	0.0
10.5520833	0.0
10.5625	0.0
10.5729167	0.0
10.5833333	0.0
10.59375	0.0
10.6041667	0.0
10.6145833	0.0
10.625	0.0
10.6354167	0.0
10.6458333	0.0
10.65625	0.0
10.6666667	0.0
10.6770833	0.0
10.6875	0.0
10.6979167	0.0
10.7083333	0.0
10.71875	0.0
10.7291667	0.0
10.7395833	0.0
10.75	0.0
10.7604167	0.0
10.7708333	0.0
10.78125	0.0
10.7916667	0.0
10.8020833	0.0
10.8125	0.0
10.8229167	0.0
10.8333333	0.0
10.84375	0.0
10.8541667	0.0
10.8645833	0.0
10.875	0.0
10.8854167	0.0
10.8958333	0.0
10.90625	0.0
10.9166667	0.0
10.9270833	0.0
10.9375	0.0
10.9479167	0.0
10.9583333	0.0
10.96875	0.0
10.9791667	0.0
10.9895833	0.0
11.0	0.0
11.0104167	0.0
11.0208333	0.0
11.03125	0.0
11.0416667	0.0
11.0520833	0.0
11.0625	0.0
11.0729167	0.0
11.0833333	0.0
11.09375	0.0
11.1041667	0.0
11.1145833	0.0
11.125	0.0
11.1354167	0.0
11.1458333	0.0
11.15625	0.0
11.1666667	0.0
11.1770833	0.0
11.1875	0.0
11.1979167	0.0
11.2083333	0.0
11.21875	0.0
11.2291667	0.0
11.2395833	0.0
11.25	0.0
11.2604167	0.0
11.2708333	0.0
11.28125	0.0
11.2916667	0.0
11.3020833	0.0
11.3125	0.0
11.3229167	0.0
11.3333333	0.0
11.34375	0.0
11.3541667	0.0
11.3645833	0.0
11.375	0.0
11.3854167	0.0
11.3958333	0.0
11.40625	0.0
11.4166667	0.0
11.4270833	0.0
11.4375	0.0
11.4479167	0.0
11.4583333	0.0
11.46875	0.0
11.4791667	0.0
11.4895833	0.0
11.5	0.0
11.5104167	0.0
11.5208333	0.0
11.53125	0.0
11.5416667	0.0
11.5520833	0.0
11.5625	0.0
11.5729167	0.0
11.5833333	0.0
11.59375	0.0
11.6041667	0.0
11.6145833	0.0
11.625	0.0
11.6354167	0.0
11.6458333	0.0
11.65625	0.0
11.6666667	0.0
11.6770833	0.0
11.6875	0.0
11.6979167	0.0
11.7083333	0.0
11.71875	0.0
11.7291667	0.0
11.7395833	0.0
11.75	0.0
11.7604167	0.0
11.7708333	0.0
11.78125	0.0
11.7916667	0.0
11.8020833	0.0
11.8125	0.0
11.8229167	0.0
11.8333333	0.0
11.84375	0.0
11.8541667	0.0
11.8645833	0.0
11.875	0.0
11.8854167	0.0
11.8958333	0.0
11.90625	0.0
11.9166667	0.0
11.9270833	0.0
11.9375	0.0
11.9479167	0.0
11.9583333	0.0
11.96875	0.0
11.9791667	0.0
11.9895833	0.0
12.0	0.0
12.0104167	0.0
12.0208333	0.0
12.03125	0.0
12.0416667	0.0
12.0520833	0.0
12.0625	0.0
12.0729167	0.0
12.0833333	0.0
12.09375	0.0
12.1041667	0.0
12.1145833	0.0
12.125	0.0
12.1354167	0.0
12.1458333	0.0
12.15625	0.0
12.1666667	0.0
12.1770833	0.0
12.1875	0.0
12.1979167	0.0
12.2083333	0.0
12.21875	0.0
12.2291667	0.0
12.2395833	0.0
12.25	0.0
12.2604167	0.0
12.2708333	0.0
12.28125	0.0
12.2916667	0.0
12.3020833	0.0
12.3125	0.0
12.3229167	0.0
12.3333333	0.0
12.34375	0.0
12.3541667	0.0
12.3645833	0.0
12.375	0.0
12.3854167	0.0
12.3958333	0.0
12.40625	0.0
12.4166667	0.0
12.4270833	0.0
12.4375	0.0
12.4479167	0.0
12.4583333	0.0
12.46875	0.0
12.4791667	0.0
12.4895833	0.0
12.5	0.0
12.5104167	0.0
12.5208333	0.0
12.53125	0.0
12.5416667	0.0
12.5520833	0.0
12.5625	0.0
12.5729167	0.0
12.5833333	0.0
12.59375	0.0
12.6041667	0.0
12.6145833	0.0
12.625	0.0
12.6354167	0.0
12.6458333	0.0
12.65625	0.0
12.6666667	0.0
12.6770833	0.0
12.6875	0.0
12.6979167	0.0
12.7083333	0.0
12.71875	0.0
12.7291667	0.0
12.7395833	0.0
12.75	0.0
12.7604167	0.0
12.7708333	0.0
12.78125	0.0
12.7916667	0.0
12.8020833	0.0
12.8125	0.0
12.8229167	0.0
12.8333333	0.0
12.84375	0.0
12.8541667	0.0
12.8645833	0.0
12.875	0.0
12.8854167	0.0
12.8958333	0.0
12.90625	0.0
12.9166667	0.0
12.9270833	0.0
12.9375	0.0
12.9479167	0.0
12.9583333	0.0
12.96875	0.0
12.9791667	0.0
12.9895833	0.0
13.0	0.0
13.0104167	0.0
13.0208333	0.0
13.03125	0.0
13.0416667	0.0
13.0520833	0.0
13.0625	0.0
13.0729167	0.0
13.0833333	0.0
13.09375	0.0
13.1041667	0.0
13.1145833	0.0
13.125	0.0
13.1354167	0.0
13.1458333	0.0
13.15625	0.0
13.1666667	0.0
13.1770833	0.0
13.1875	0.0
13.1979167	0.0
13.2083333	0.0
13.21875	0.0
13.2291667	0.0
13.2395833	0.0
13.25	0.0
13.2604167	0.0
13.2708333	0.0
13.28125	0.0
13.2916667	0.0
13.3020833	0.0
13.3125	0.0
13.3229167	0.0
13.3333333	0.0
13.34375	0.0
13.3541667	0.0
13.3645833	0.0
13.375	0.0
13.3854167	0.0
13.3958333	0.0
13.40625	0.0
13.4166667	0.0
13.4270833	0.0
13.4375	0.0
13.4479167	0.0
13.4583333	0.0
13.46875	0.0
13.4791667	0.0
13.4895833	0.0
13.5	0.0
13.5104167	0.0
13.5208333	0.0
13.53125	0.0
13.5416667	0.0
13.5520833	0.0
13.5625	0.0
13.5729167	0.0
13.5833333	0.0
13.59375	0.0
13.6041667	0.0
13.6145833	0.0
13.625	0.0
13.6354167	0.0
13.6458333	0.0
13.65625	0.0
13.6666667	0.0
13.6770833	0.0
13.6875	0.0
13.6979167	0.0
13.7083333	0.0
13.71875	0.0
13.7291667	0.0
13.7395833	0.0
13.75	0.0
13.7604167	0.0
13.7708333	0.0
13.78125	0.0
13.7916667	0.0
13.8020833	0.0
13.8125	0.0
13.8229167	0.0
13.8333333	0.0
13.84375	0.0
13.8541667	0.0
13.8645833	0.0
13.875	0.0
13.8854167	0.0
13.8958333	0.0
13.90625	0.0
13.9166667	0.0
13.9270833	0.0
13.9375	0.0
13.9479167	0.0
13.9583333	0.0
13.96875	0.0
13.9791667	0.0
13.9895833	0.0
14.0	0.0
14.0104167	0.0
14.0208333	0.0
14.03125	0.0
14.0416667	0.0
14.0520833	0.0
14.0625	0.0
14.0729167	0.0
14.0833333	0.0
14.09375	0.0
14.1041667	0.0
14.1145833	0.0
14.125	0.0
14.1354167	0.0
14.1458333	0.0
14.15625	0.0
14.1666667	0.0
14.1770833	0.0
14.1875	0.0
14.1979167	0.0
14.2083333	0.0
14.21875	0.0
14.2291667	0.0
14.2395833	0.0
14.25	0.0
14.2604167	0.0
14.2708333	0.0
14.28125	0.0
14.2916667	0.0
14.3020833	0.0
14.3125	0.0
14.3229167	0.0
14.3333333	0.0
14.34375	0.0
14.3541667	0.0
14.3645833	0.0
14.375	0.0
14.3854167	0.0
14.3958333	0.0
14.40625	0.0
14.4166667	0.0
14.4270833	0.0
14.4375	0.0
14.4479167	0.0
14.4583333	0.0
14.46875	0.0
14.4791667	0.0
14.4895833	0.0
14.5	0.0
14.5104167	0.0
14.5208333	0.0
14.53125	0.0
14.5416667	0.0
14.5520833	0.0
14.5625	0.0
14.5729167	0.0
14.5833333	0.0
14.59375	0.0
14.6041667	0.0
14.6145833	0.0
14.625	0.0
14.6354167	0.0
14.6458333	0.0
14.65625	0.0
14.6666667	0.0
14.6770833	0.0
14.6875	0.0
14.6979167	0.0
14.7083333	0.0
14.71875	0.0
14.7291667	0.0
14.7395833	0.0
14.75	0.0
14.7604167	0.0
14.7708333	0.0
14.78125	0.0
14.7916667	0.0
14.8020833	0.0
14.8125	0.0
14.8229167	0.0
14.8333333	0.0
14.84375	0.0
14.8541667	0.0
14.8645833	0.0
14.875	0.0
14.8854167	0.0
14.8958333	0.0
14.90625	0.0
14.9166667	0.0
14.9270833	0.0
14.9375	0.0
14.9479167	0.0
14.9583333	0.0
14.96875	0.0
14.9791667	0.0
14.9895833	0.0
15.0	0.0
15.0104167	0.0
15.0208333	0.0
15.03125	0.0
15.0416667	0.0
15.0520833	0.0
15.0625	0.0
15.0729167	0.0
15.0833333	0.0
15.09375	0.0
15.1041667	0.0
15.1145833	0.0
15.125	0.0
15.1354167	0.0
15.1458333	0.0
